id,name,zone,line_name,opened,nightopened,closed,geometry
940GZZLUWPL,Whitechapel,2,East London,,,2007.0,POINT (-0.061 51.5196)
940GZZLUWRP,West Ruislip,6,Central,,,,POINT (-0.437661788881495 51.56963189680672)
940GZZLUWRP,West Ruislip,6,National Rail,,,,POINT (-0.437661788881495 51.56963189680672)
940GZZLUWRR,Warren Street,1,Northern,,2016.0,,POINT (-0.138099509950274 51.524653488852564)
940GZZLUWRR,Warren Street,1,Victoria,,2016.0,,POINT (-0.138099509950274 51.524653488852564)
940GZZLUWSD,Wanstead,4,Central,,2016.0,,POINT (0.02862101129784 51.575665896799606)
940GZZLUWSM,Westminster,1,District,,,,POINT (-0.125956372719967 51.50087752524877)
940GZZLUWSM,Westminster,1,Circle,,,,POINT (-0.125956372719967 51.50087752524877)
940GZZLUWSM,Westminster,1,Jubilee,,2016.0,,POINT (-0.125956372719967 51.50087752524877)
940GZZLUWSP,Westbourne Park,2,Circle,2009.0,,,POINT (-0.201508488813243 51.52094869677208)
940GZZLUWSP,Westbourne Park,2,Hammersmith & City,,,,POINT (-0.201508488813243 51.52094869677208)
940GZZLUWTA,West Acton,3,Central,,2016.0,,POINT (-0.280605088844486 51.51819639677204)
940GZZLUWWL,Walthamstow Central,3,Victoria,,2016.0,,POINT (-0.0201 51.5839)
940GZZLUWYC,Wembley Central,4,Bakerloo,,,,POINT (-0.295882588835057 51.551395096792774)
940GZZLUWYC,Wembley Central,4,London Overground,2007.0,,,POINT (-0.295882588835057 51.551395096792774)
940GZZLUWYC,Wembley Central,4,National Rail,,,,POINT (-0.295882588835057 51.551395096792774)
940GZZLUWYP,Wembley Park,4,Jubilee,,2016.0,,POINT (-0.280039988823317 51.56376829680006)
940GZZLUWYP,Wembley Park,4,Metropolitan,,,,POINT (-0.280039988823317 51.56376829680006)
940GZZLU960,Cassiobridge,M,Metropolitan,9999.0,,,POINT (-0.424368370339758 51.65062642509474)
940GZZLU961,Watford Vicarage Road,M,Metropolitan,9999.0,,,POINT (-0.408661354344142 51.646791968757654)
940GZZLU990,Nine Elms,2,Northern,2022.0,,,POINT (-0.128617275486981 51.48015346456321)
940GZZLU991,Battersea Power Station,2,Northern,2022.0,,,POINT (-0.142993915812499 51.47943182817867)
940GZZDLABR,Abbey Road,2/3,DLR,2011.0,,,POINT (0.003530311268391 51.53239359677397)
940GZZDLALL,All Saints,2,DLR,,,,POINT (-0.013071288747848 51.51071599676127)
940GZZDLBEC,Beckton,3,DLR,,,,POINT (0.061052711280941 51.51427849676127)
940GZZDLBLA,Blackwall,2,DLR,,,,POINT (-0.007226188746996 51.507944996759434)
940GZZDLBNK,Bank (DLR),1,DLR,,,,POINT (-0.087 51.5123)
940GZZDLBOW,Bow Church,2,DLR,,,,POINT (-0.020910788742779 51.52772929677183)
940GZZDLBPK,Beckton Park,3,DLR,,,,POINT (0.054975711276119 51.50872579675808)
940GZZDLCAN,Canary Wharf,2,DLR,,,,POINT (-0.020897328555329 51.505171856405184)
940GZZDLCGT,Canning Town (DLR),2/3,DLR,,,,POINT (0.008 51.5135)
940GZZDLCLA,Crossharbour,2,DLR,,,,POINT (-0.014468088755321 51.49583639675227)
940GZZDLCUS,Custom House,3,DLR,,,,POINT (0.02637 51.5097)
940GZZDLCUT,Cutty Sark,2/3,DLR,,,,POINT (-0.010720788760546 51.48174139674361)
940GZZDLCYP,Cyprus,3,DLR,,,,POINT (0.063971211279256 51.508432396757634)
940GZZDLDEP,Deptford Bridge,2/3,DLR,,,,POINT (-0.022393988768403 51.4741099967393)
940GZZDLDEV,Devons Road,2,DLR,,,,POINT (-0.01750108874398 51.52247469676852)
940GZZDLEIN,East India,2/3,DLR,,,,POINT (-0.002258988744497 51.50938559676015)
940GZZDLELV,Elverson Road,2/3,DLR,,,,POINT (-0.016786388768695 51.4690956967361)
940GZZDLGAL,Gallions Reach,3,DLR,,,,POINT (0.071771211282341 51.50896429675772)
940GZZDLGRE,Greenwich,2/3,DLR,,,,POINT (-0.015487288764028 51.4780421967415)
940GZZDLGRE,Greenwich,2/3,National Rail,,,,POINT (-0.015487288764028 51.4780421967415)
940GZZDLHEQ,Heron Quays,2,DLR,,,,POINT (-0.021437188754409 51.503261596756964)
940GZZDLISL,Island Gardens,2,DLR,,,,POINT (-0.010293788757498 51.48791609674734)
940GZZDLKGV,King George V,3,DLR,2005.0,,,POINT (0.062157952706417 51.50195162689735)
940GZZDLLCA,London City Airport,3,DLR,2005.0,,,POINT (0.04801181127121 51.503675596755244)
940GZZDLLDP,Langdon Park,2,DLR,2007.0,,,POINT (-0.014112888746161 51.51513999676399)
940GZZDLLEW,Lewisham,2/3,DLR,,,,POINT (-0.012909888769327 51.464714096733346)
940GZZDLLEW,Lewisham,2/3,National Rail,,,,POINT (-0.012909888769327 51.464714096733346)
940GZZDLLIM,Limehouse,2,DLR,,,,POINT (-0.039687188756875 51.512372196762975)
940GZZDLLIM,Limehouse,2,National Rail,,,,POINT (-0.039687188756875 51.512372196762975)
940GZZDLMUD,Mudchute,2,DLR,,,,POINT (-0.014953588757438 51.49169769674977)
940GZZDLPDK,Pontoon Dock,3,DLR,2005.0,,,POINT (0.03270381126494 51.5022143967548)
940GZZDLPOP,Poplar,2,DLR,,,,POINT (-0.017477988750811 51.50783969675963)
940GZZDLPRE,Prince Regent,3,DLR,,,,POINT (0.033622611268687 51.509486596759196)
940GZZDLPUD,Pudding Mill Lane,2/3,DLR,,,,POINT (-0.013515247304248 51.533844325066234)
940GZZDLRAL,Royal Albert,3,DLR,,,,POINT (0.045657511272545 51.508343896758134)
940GZZDLRVC,Royal Victoria,3,DLR,,,,POINT (0.017929848695488 51.50916837427994)
940GZZDLSHA,Shadwell,2,DLR,,,,POINT (-0.0562 51.51175)
940GZZDLSHS,Stratford High Street,2/3,DLR,2011.0,,,POINT (-0.000337888730548 51.537698696777326)
940GZZDLSIT,Stratford International,2/3,DLR,2011.0,,,POINT (-0.008861088729918 51.545762996782464)
940GZZDLSIT,Stratford International,2/3,National Rail,,,,POINT (-0.008861088729918 51.545762996782464)
940GZZDLSOQ,South Quay,2,DLR,,,,POINT (-0.016193388754003 51.50001019675486)
940GZZDLSTD,Stratford (DLR 1),2/3,DLR,,,,POINT (-0.004857308924332 51.54032861204653)
940GZZDLSTL,Star Lane,2/3,DLR,2011.0,,,POINT (0.004174911263093 51.52055939676674)
940GZZDLTWG,Tower Gateway,1,DLR,,,,POINT (-0.07441368877053 51.510623296762816)
940GZZDLWFE,Westferry,2,DLR,,,,POINT (-0.026735688753466 51.50945149676087)
940GZZDLWHM,West Ham (DLR),2/3,DLR,2011.0,,,POINT (0.005 51.528)
940GZZDLWIQ,West India Quay,2,DLR,,,,POINT (-0.020404088752326 51.50690409675916)
940GZZDLWLA,Woolwich Arsenal,4,DLR,2009.0,,,POINT (0.069384611272697 51.490297196746496)
940GZZDLWLA,Woolwich Arsenal,4,National Rail,,,,POINT (0.069384611272697 51.490297196746496)
940GZZDLWSV,West Silvertown,3,DLR,2005.0,,,POINT (0.02212531126141 51.50292869675556)
940GZZCRADD,Addiscombe,T,Tramlink,,,,POINT (-0.073266988831205 51.37993649668357)
940GZZCRADV,Addington Village,T,Tramlink,,,,POINT (-0.032495188827444 51.35620749666833)
940GZZCRAMP,Ampere Way,T,Tramlink,,,,POINT (-0.123687088848636 51.3823590966861)
940GZZCRARA,Arena,T,Tramlink,,,,POINT (-0.058252888820225 51.391605396690274)
940GZZCRAVE,Avenue Road,T,Tramlink,,,,POINT (-0.048999588809592 51.407044996699376)
940GZZCRBED,Beddington Lane,T,Tramlink,,,,POINT (-0.14284628885241 51.38945229669079)
940GZZCRBEK,Beckenham Junction,4/T,Tramlink,,,,POINT (-0.026158688799508 51.410718396701036)
940GZZCRBGV,Belgrave Walk,T,Tramlink,,,,POINT (-0.178356888860234 51.40097589669847)
940GZZCRBIR,Birkbeck,4/T,Tramlink,,,,POINT (-0.055801588813631 51.40374789669755)
940GZZCRBLA,Blackhorse Lane,T,Tramlink,,,,POINT (-0.070462388827887 51.38482009668646)
940GZZCRBRD,Beckenham Road,T,Tramlink,,,,POINT (-0.043156888806235 51.40963659670081)
940GZZCRCEN,George Street,T,Tramlink,,,,POINT (-0.098710088843369 51.37393119668049)
940GZZCRCHR,Church Street,T,Tramlink,,,,POINT (-0.104029388845487 51.3735905966804)
940GZZCRCOO,Coombe Lane,T,Tramlink,,,,POINT (-0.060086488835836 51.35978259667113)
940GZZCRCTR,Centrale,T,Tramlink,2005.0,,,POINT (-0.103774388844323 51.37587609668177)
940GZZCRDDR,Dundonald Road,T,Tramlink,,,,POINT (-0.207617488863477 51.41750749670907)
940GZZCRECR,East Croydon,5/T,Tramlink,,,,POINT (-0.092713188840752 51.37480809668089)
940GZZCRELM,Elmers End,4/T,Tramlink,,,,POINT (-0.049693288813972 51.39824909669408)
940GZZCRFLD,Fieldway,T,Tramlink,,,,POINT (-0.024214588826894 51.350969796665005)
940GZZCRGRA,Gravel Hill,T,Tramlink,,,,POINT (-0.042861488832011 51.35452929666758)
940GZZCRHAR,Harrington Road,T,Tramlink,,,,POINT (-0.060481088817264 51.399662996695184)
940GZZCRKGH,King Henry's Drive,T,Tramlink,,,,POINT (-0.020392588828079 51.345507296661644)
940GZZCRLEB,Lebanon Road,T,Tramlink,,,,POINT (-0.084500388837574 51.37514879668091)
940GZZCRLOY,Lloyd Park,T,Tramlink,,,,POINT (-0.080695488841328 51.3641660966742)
940GZZCRMCH,Mitcham,T,Tramlink,,,,POINT (-0.171137588859137 51.39755579669625)
940GZZCRMDN,Morden Road,T,Tramlink,,,,POINT (-0.192911988861987 51.40888009670355)
940GZZCRMJT,Mitcham Junction,4/T,Tramlink,,,,POINT (-0.157297388856284 51.392641596693)
940GZZCRMTP,Merton Park,T,Tramlink,,,,POINT (-0.201386288862886 51.41375709670668)
940GZZCRNWA,New Addington,T,Tramlink,,,,POINT (-0.017338788828388 51.34249559665974)
940GZZCRPHI,Phipps Bridge,T,Tramlink,,,,POINT (-0.182106188860534 51.40333149669996)
940GZZCRRVC,Reeves Corner,T,Tramlink,,,,POINT (-0.106320688845725 51.37488659668123)
940GZZCRSAN,Sandilands,T,Tramlink,,,,POINT (-0.077726988835188 51.374931396680644)
940GZZCRTPA,Therapia Lane,T,Tramlink,,,,POINT (-0.129091488849072 51.38569739668822)
940GZZCRWAD,Waddon Marsh,T,Tramlink,,,,POINT (-0.117826688848977 51.37700309668275)
940GZZCRWAN,Wandle Park,T,Tramlink,,,,POINT (-0.113361688848976 51.37348139668053)
940GZZCRWCR,West Croydon (Tram),T,Tramlink,,,,POINT (-0.10163762652037 51.37904471414589)
940GZZCRWEL,Wellesley Road,T,Tramlink,,,,POINT (-0.097616588842174 51.375624196681486)
940GZZCRWMB,Wimbledon (Tram),T,Tramlink,,,,POINT (-0.20517052199889 51.421505826173046)
940GZZCRWOD,Woodside,T,Tramlink,,,,POINT (-0.065660288825133 51.38693369668762)
940GZZALGWP,Emirates Greenwich Peninsula,C,IFS Cloud Cable Car,2012.0,,,POINT (0.008211399368548 51.499686558561045)
940GZZALRDK,Emirates Royal Docks,C,IFS Cloud Cable Car,2012.0,,,POINT (0.018085595852841 51.50776656435016)
910GABWD,Abbey Wood,4,Elizabeth line,2022.0,,,POINT (0.120405436239865 51.49109337925192)
910GACTNCTL,Acton Central,3,London Overground,2007.0,,,POINT (-0.262832588842098 51.50870909676585)
910GACTONML,Acton Main Line,3,Elizabeth line,2018.0,,,POINT (-0.267155188839869 51.51710769677108)
910GANERLEY,Anerley,4,London Overground,2010.0,,,POINT (-0.06579798881331 51.41226409670292)
910GANERLEY,Anerley,4,National Rail,,,,POINT (-0.06579798881331 51.41226409670292)
910GANGELRD,Angel Road,4,National Rail,2030.0,,,POINT (-0.04906 51.61267)
910GANGELRD,Angel Road,4,Crossrail 2,2030.0,,,POINT (-0.04906 51.61267)
910GBARKING,Barking (Rail),4,London Overground,2007.0,,,POINT (0.0809 51.5392)
910GBARKING,Barking (Rail),4,National Rail,,,,POINT (0.0809 51.5392)
910GBATRSPK,Battersea Park,2,London Overground,2012.0,,,POINT (-0.147444088812855 51.478039996744684)
910GBATRSPK,Battersea Park,2,National Rail,,,,POINT (-0.147444088812855 51.478039996744684)
910GBHILLPK,Bush Hill Park,5,London Overground,2015.0,,,POINT (-0.069034388707848 51.64120569684262)
910GBLCHSRD,Blackhorse Road (Rail),3,London Overground,2007.0,,,POINT (-0.041339070661268 51.58663564266132)
910GBNHAM,Burnham,X,Elizabeth line,2020.0,,,POINT (-0.64635268898481 51.52339969678144)
910GBNHAM,Burnham,X,National Rail,,,,POINT (-0.64635268898481 51.52339969678144)
910GBONDST,Bond Street,1,Elizabeth line,2022.0,,,POINT (-0.148 51.5134)
910GBONDST,Bond Street,1,National Rail,2022.0,,,POINT (-0.148 51.5134)
910GBRBY,Brondesbury,2,London Overground,2007.0,,,POINT (-0.202323488802381 51.545122796786934)
910GBRBYPK,Brondesbury Park,2,London Overground,2007.0,,,POINT (-0.21014798880738 51.54069629678439)
910GBRIMSDN,Brimsdown,5,National Rail,2030.0,,,POINT (-0.03086 51.65556)
910GBRIMSDN,Brimsdown,5,Crossrail 2,2030.0,,,POINT (-0.03086 51.65556)
910GBRLANDS,Berrylands,5,National Rail,2030.0,,,POINT (-0.28093 51.399)
910GBRLANDS,Berrylands,5,Crossrail 2,2030.0,,,POINT (-0.28093 51.399)
910GBROCKLY,Brockley,2,London Overground,2010.0,,,POINT (-0.037468788778374 51.464638196733944)
910GBROCKLY,Brockley,2,National Rail,,,,POINT (-0.037468788778374 51.464638196733944)
910GBROXBRN,Broxbourne,11,National Rail,2030.0,,,POINT (-0.010750977068147 51.74689624377911)
910GBROXBRN,Broxbourne,11,Crossrail 2,2030.0,,,POINT (-0.010750977068147 51.74689624377911)
910GBRTWOOD,Brentwood,9,Elizabeth line,2015.0,,2018.0,POINT (0.299833811413642 51.61353539681216)
910GBRTWOOD,Brentwood,9,Elizabeth line,2019.0,,,POINT (0.299833811413642 51.61353539681216)
910GBRUCGRV,Bruce Grove,3,London Overground,2015.0,,,POINT (-0.070081088730269 51.59371069681349)
910GBTHNLGR,Bethnal Green,2,London Overground,2015.0,,,POINT (-0.059428988758786 51.52391029677053)
910GBUSHYDC,Bushey,8,London Overground,2007.0,,,POINT (-0.385197388826427 51.64574929685299)
910GBUSHYDC,Bushey,8,National Rail,,,,POINT (-0.385197388826427 51.64574929685299)
910GCAMHTH,Cambridge Heath,2,London Overground,2015.0,,,POINT (-0.057592688754134 51.532434796775696)
910GCNDAW,Canada Water (Rail),2,London Overground,2010.0,2017.0,,POINT (-0.04995 51.4975)
910GCNDAW,Canada Water (Rail),2,East London,,,2007.0,POINT (-0.04995 51.4975)
910GCHDWLHT,Chadwell Heath,5,Elizabeth line,2015.0,,2018.0,POINT (0.129059911330856 51.56793909679156)
910GCHDWLHT,Chadwell Heath,5,Elizabeth line,2019.0,,,POINT (0.129059911330856 51.56793909679156)
910GCHESHNT,Cheshunt,8,London Overground,2015.0,,,POINT (-0.023974688662454 51.70287049687923)
910GCHESHNT,Cheshunt,8,National Rail,,,,POINT (-0.023974688662454 51.70287049687923)
910GCHESHNT,Cheshunt,8,Crossrail 2,2030.0,,,POINT (-0.023974688662454 51.70287049687923)
910GCHINGFD,Chingford,5,London Overground,2015.0,,,POINT (0.010078511317856 51.63322209683535)
910GCHSSN,Chessington North,6,National Rail,2030.0,,,POINT (-0.30067 51.36396)
910GCHSSN,Chessington North,6,Crossrail 2,2030.0,,,POINT (-0.30067 51.36396)
910GCHSSS,Chessington South,6,National Rail,2030.0,,,POINT (-0.308259538149212 51.35672661742655)
910GCHSSS,Chessington South,6,Crossrail 2,2030.0,,,POINT (-0.308259538149212 51.35672661742655)
910GCLAPTON,Clapton,2/3,London Overground,2015.0,,,POINT (-0.056832088740239 51.561662996793515)
910GCLDNNRB,Caledonian Road & Barnsbury,2,London Overground,2007.0,,,POINT (-0.114988188770282 51.54360709678396)
910GCLPHHS,Clapham High Street,2,London Overground,2012.0,,,POINT (-0.132391930431763 51.46550780571503)
910GCLPHHS,Clapham High Street,2,National Rail,,,,POINT (-0.132391930431763 51.46550780571503)
910GCLPHMJ1,Clapham Junction,2,London Overground,2007.0,,,POINT (-0.171967388828167 51.46480029673714)
910GCLPHMJ1,Clapham Junction,2,National Rail,,,,POINT (-0.171967388828167 51.46480029673714)
910GCLPHMJ1,Clapham Junction,2,Crossrail 2,2030.0,,,POINT (-0.171967388828167 51.46480029673714)
910GCMDNRD,Camden Road,2,London Overground,2007.0,,,POINT (-0.139464288780204 51.54194919678354)
910GCNNB,Canonbury,2,London Overground,2007.0,2018.0,,POINT (-0.092683288759605 51.54867999678651)
910GCROUCHH,Crouch Hill,3,London Overground,2007.0,,,POINT (-0.11719538875827 51.57127849680097)
910GCRPNDPK,Carpenders Park,7,London Overground,2007.0,,,POINT (-0.3856743888345 51.62840699684222)
910GCRYSTLP,Crystal Palace,3/4,London Overground,2010.0,,,POINT (-0.072204588813006 51.417944996706495)
910GCRYSTLP,Crystal Palace,3/4,National Rail,,,,POINT (-0.072204588813006 51.417944996706495)
910GCSEAH,Imperial Wharf,2,London Overground,2009.0,,,POINT (-0.183135288827482 51.475287196743786)
910GCSEAH,Imperial Wharf,2,National Rail,,,,POINT (-0.183135288827482 51.475287196743786)
910GCUSTMHS,Custom House,3,Elizabeth line,2022.0,,,POINT (0.0267 51.5099)
910GDALS,Dalston Junction,2,London Overground,2010.0,2017.0,,POINT (-0.074907788754177 51.5461353967845)
910GDALS,Dalston Junction,2,Crossrail 2,2030.0,,,POINT (-0.074907788754177 51.5461353967845)
910GDALSKLD,Dalston Kingsland,2,London Overground,2007.0,,,POINT (-0.075823488753569 51.548172796785764)
910GDENMRKH,Denmark Hill,2,London Overground,2012.0,,,POINT (-0.089005688795736 51.46816069673735)
910GDENMRKH,Denmark Hill,2,National Rail,,,,POINT (-0.089005688795736 51.46816069673735)
910GEALINGB,Ealing Broadway (Rail),3,Elizabeth line,2018.0,,2018.0,POINT (-0.30154338885404 51.51478499677034)
910GEALINGB,Ealing Broadway (Rail),3,Elizabeth line,2019.0,,,POINT (-0.30154338885404 51.51478499677034)
910GEALINGB,Ealing Broadway (Rail),3,National Rail,,,,POINT (-0.30154338885404 51.51478499677034)
910GEDMNGRN,Edmonton Green,4,London Overground,2015.0,,,POINT (-0.061243388712466 51.62497219683241)
910GEDMNGRN,Edmonton Green,4,National Rail,,,,POINT (-0.061243388712466 51.62497219683241)
910GEMRSPKH,Emerson Park,6,London Overground,2015.0,,,POINT (0.220266911364005 51.568586996788476)
910GENFLDLK,Enfield Lock,6,National Rail,2030.0,,,POINT (-0.0286 51.67088)
910GENFLDLK,Enfield Lock,6,Crossrail 2,2030.0,,,POINT (-0.0286 51.67088)
910GENFLDTN,Enfield Town,5,London Overground,2015.0,,,POINT (-0.079386088706738 51.6519705968495)
910GEPSM,Epsom,X,National Rail,2030.0,,,POINT (-0.268513190088267 51.33461449339064)
910GEPSM,Epsom,X,Crossrail 2,2030.0,,,POINT (-0.268513190088267 51.33461449339064)
910GEUSTON,Euston (Rail),1,London Overground,2007.0,,,POINT (-0.1348 51.529)
910GEUSTON,Euston (Rail),1,National Rail,,,,POINT (-0.1348 51.529)
910GEUSTON,Euston (Rail),1,Crossrail 2,2030.0,,,POINT (-0.1348 51.529)
910GEWELW,Ewell West,6,National Rail,,,,POINT (-0.25707 51.35023)
910GEWELW,Ewell West,6,Crossrail 2,2030.0,,,POINT (-0.25707 51.35023)
910GFNCHLYR,Finchley Road & Frognal,2,London Overground,2007.0,,,POINT (-0.1839536887932 51.54998999678951)
910GFNTLSR,Farringdon (Rail),1,Elizabeth line,2019.0,,,POINT (-0.1033 51.5192)
910GFNTLSR,Farringdon (Rail),1,National Rail,,,,POINT (-0.1033 51.5192)
910GFNTLSR,Farringdon (Rail),1,Thameslink 6tph line,2035.0,,,POINT (-0.1033 51.5192)
910GFORESTH,Forest Hill,3,London Overground,2010.0,,,POINT (-0.052834088795661 51.439774896719264)
910GFORESTH,Forest Hill,3,National Rail,,,,POINT (-0.052834088795661 51.439774896719264)
910GFRSTGT,Forest Gate,3,Elizabeth line,2015.0,,2018.0,POINT (0.024121670114462 51.54954970448148)
910GFRSTGT,Forest Gate,3,Elizabeth line,2019.0,,,POINT (0.024121670114462 51.54954970448148)
910GFULWELL,Fulwell,6,National Rail,2030.0,,,POINT (-0.34967 51.43375)
910GFULWELL,Fulwell,6,Crossrail 2,2030.0,,,POINT (-0.34967 51.43375)
910GGIDEAPK,Gidea Park,6,Elizabeth line,2015.0,,2018.0,POINT (0.20528801136479 51.58161569679698)
910GGIDEAPK,Gidea Park,6,Elizabeth line,2019.0,,,POINT (0.20528801136479 51.58161569679698)
910GGODMAYS,Goodmayes,4,Elizabeth line,2015.0,,2018.0,POINT (0.11099661132316 51.565501496790716)
910GGODMAYS,Goodmayes,4,Elizabeth line,2019.0,,,POINT (0.11099661132316 51.565501496790716)
910GGOSPLOK,Gospel Oak,2,London Overground,2007.0,,,POINT (-0.152152888778603 51.555677396792255)
910GHACKNYC,Hackney Central,2,London Overground,2007.0,,,POINT (-0.057317188747216 51.547062796784594)
910GHACKNYW,Hackney Wick,2,London Overground,2007.0,,,POINT (-0.024834388736903 51.543412996781505)
910GHAGGERS,Haggerston,2,London Overground,2010.0,2017.0,,POINT (-0.075537788757763 51.53892929678013)
910GHAKNYNM,Hackney Downs,2,London Overground,2015.0,,,POINT (-0.061151088747704 51.54907209678591)
910GHAKNYNM,Hackney Downs,2,National Rail,,,,POINT (-0.061151088747704 51.54907209678591)
910GHAMPTON,Hampton,6,National Rail,2030.0,,,POINT (-0.37215 51.41591)
910GHAMPTON,Hampton,6,Crossrail 2,2030.0,,,POINT (-0.37215 51.41591)
910GHAMWICK,Hampton Wick,6,National Rail,2030.0,,,POINT (-0.31234 51.41455)
910GHAMWICK,Hampton Wick,6,Crossrail 2,2030.0,,,POINT (-0.31234 51.41455)
910GHANWELL,Hanwell,4,Elizabeth line,2018.0,,,POINT (-0.338595788869588 51.51180859676921)
910GHANWELL,Hanwell,4,National Rail,,,,POINT (-0.338595788869588 51.51180859676921)
910GHAYESAH,Hayes & Harlington,5,Elizabeth line,2018.0,,,POINT (-0.419623688904869 51.502969896765194)
910GHAYESAH,Hayes & Harlington,5,National Rail,,,,POINT (-0.419623688904869 51.502969896765194)
910GHCRT,Hampton Court,6,National Rail,2030.0,,,POINT (-0.342598219807308 51.4019791448366)
910GHCRT,Hampton Court,6,Crossrail 2,2030.0,,,POINT (-0.342598219807308 51.4019791448366)
910GHEDSTNL,Headstone Lane,5,London Overground,2007.0,,,POINT (-0.356631788835075 51.60241749682551)
910GHGHI,Highbury & Islington (Rail),2,London Overground,2007.0,2018.0,,POINT (-0.105 51.54597)
910GHGHI,Highbury & Islington (Rail),2,National Rail,,,,POINT (-0.105 51.54597)
910GHGHMSPK,Highams Park,4,London Overground,2015.0,,,POINT (-0.000197988697262 51.60891779682079)
910GHMPSTDH,Hampstead Heath,2,London Overground,2007.0,,,POINT (-0.165335188783757 51.555245996792294)
910GHOMRTON,Homerton,2,London Overground,2007.0,,,POINT (-0.042503688741728 51.547069996784195)
910GHONROPK,Honor Oak Park,3,London Overground,2010.0,,,POINT (-0.045361288788121 51.450013196725266)
910GHONROPK,Honor Oak Park,3,National Rail,,,,POINT (-0.045361288788121 51.450013196725266)
910GHOXTON,Hoxton,1/2,London Overground,2010.0,2017.0,,POINT (-0.075625088761269 51.531469996775556)
910GHRGYGL,Harringay Green Lanes,3,London Overground,2007.0,,,POINT (-0.097820988748259 51.57724229680412)
910GHRLDWOD,Harold Wood,6,Elizabeth line,2015.0,,2018.0,POINT (0.233006111379948 51.59268119680253)
910GHRLDWOD,Harold Wood,6,Elizabeth line,2019.0,,,POINT (0.233006111379948 51.59268119680253)
910GHTCHEND,Hatch End,6,London Overground,2007.0,,,POINT (-0.368613288836501 51.60946399683011)
910GILFORD,Ilford,4,Elizabeth line,2015.0,,2018.0,POINT (0.069917111305178 51.55904859678818)
910GILFORD,Ilford,4,Elizabeth line,2019.0,,,POINT (0.069917111305178 51.55904859678818)
910GIVER,Iver,X,Elizabeth line,2020.0,,,POINT (-0.506544488936156 51.50864339677012)
910GIVER,Iver,X,National Rail,,,,POINT (-0.506544488936156 51.50864339677012)
910GKENR,Kensal Rise,2,London Overground,2007.0,,,POINT (-0.220225588814095 51.53440809678075)
910GKGSTON,Kingston,6,National Rail,2030.0,,,POINT (-0.30182 51.41287)
910GKGSTON,Kingston,6,Crossrail 2,2030.0,,,POINT (-0.30182 51.41287)
910GKLBRNHR,Kilburn High Road,2,London Overground,2007.0,,,POINT (-0.191495088801738 51.537665796782115)
910GKMPTNPK,Kempton Park,X,National Rail,2030.0,,,POINT (-0.40948 51.42099)
910GKMPTNPK,Kempton Park,X,Crossrail 2,2030.0,,,POINT (-0.40948 51.42099)
910GKNTSHTW,Kentish Town West,2,London Overground,2007.0,,,POINT (-0.146750388780558 51.54707549678687)
910GLANGLEY,Langley,X,Elizabeth line,2020.0,,,POINT (-0.541210388950089 51.50794669677024)
910GLANGLEY,Langley,X,National Rail,,,,POINT (-0.541210388950089 51.50794669677024)
910GLEYTNMR,Leyton Midland Road,3,London Overground,2007.0,,,POINT (-0.007268088718236 51.56953219679692)
910GLIVST,Liverpool Street,1,London Overground,2015.0,,,POINT (-0.0807 51.5181)
910GLIVST,Liverpool Street,1,Elizabeth line,2015.0,,,POINT (-0.0807 51.5181)
910GLIVSTLL,Liverpool Street,1,Elizabeth line,2022.0,,,POINT (-0.0842 51.5181)
910GLONFLDS,London Fields,2,London Overground,2015.0,,,POINT (-0.057854888750166 51.54115719678102)
910GLYTNSHR,Leytonstone High Road,3,London Overground,2007.0,,,POINT (0.007712211284655 51.56390009679304)
910GMALDENM,Malden Manor,4,National Rail,2030.0,,,POINT (-0.2612451 51.3847246)
910GMALDENM,Malden Manor,4,Crossrail 2,2030.0,,,POINT (-0.2612451 51.3847246)
910GMANRPK,Manor Park,3/4,Elizabeth line,2015.0,,2018.0,POINT (0.045781611293266 51.55244829678492)
910GMANRPK,Manor Park,3/4,Elizabeth line,2019.0,,,POINT (0.045781611293266 51.55244829678492)
910GMDNHEAD,Maidenhead,X,Elizabeth line,2020.0,,,POINT (-0.722757502466049 51.518319481792055)
910GMDNHEAD,Maidenhead,X,National Rail,,,,POINT (-0.722757502466049 51.518319481792055)
910GMOTSPRP,Motspur Park,4,National Rail,2030.0,,,POINT (-0.23962 51.39485)
910GMOTSPRP,Motspur Park,4,Crossrail 2,2030.0,,,POINT (-0.23962 51.39485)
910GMRYLAND,Maryland,3,Elizabeth line,2015.0,,2018.0,POINT (0.006227611275838 51.546198796782306)
910GMRYLAND,Maryland,3,Elizabeth line,2019.0,,,POINT (0.006227611275838 51.546198796782306)
910GNEWMLDN,New Malden,4,National Rail,2030.0,,,POINT (-0.25576 51.40394)
910GNEWMLDN,New Malden,4,Crossrail 2,2030.0,,,POINT (-0.25576 51.40394)
910GNEWSGAT,New Southgate,4,National Rail,2030.0,,,POINT (-0.143084299183598 51.61407252211044)
910GNEWSGAT,New Southgate,4,Crossrail 2,2030.0,,,POINT (-0.143084299183598 51.61407252211044)
910GNEWXGTE,New Cross Gate,2,London Overground,2010.0,2017.0,,POINT (-0.040266988774352 51.47543279674057)
910GNEWXGTE,New Cross Gate,2,East London,,,2007.0,POINT (-0.040266988774352 51.47543279674057)
910GNEWXGTE,New Cross Gate,2,Thameslink 6tph line,2035.0,,,POINT (-0.040266988774352 51.47543279674057)
910GNEWXGTE,New Cross Gate,2,National Rail,,,,POINT (-0.040266988774352 51.47543279674057)
